# M Z m_tot m_metal H He Li Be B C N O F Ne Na Mg Al Si P S Cl Ar K Ca Sc Ti V Cr Mn Fe Co Ni Cu Zn Ga Ge As Se Br Kr Rb Sr Y Zr Nb Mo Tc Ru Rh Pd Ag Cd In Sn Sb Te I Xe Cs Ba La Ce Pr Nd Pm Sm Eu Gd Tb Dy Ho Er Tm Yb Lu Hf Ta W Re Os Ir Pt Au Hg Tl Pb Bi
13.800 0.000 1.19009952E+01 4.69378504E-01 7.02572109E+00 4.40589556E+00 2.04187137E-06 1.42437000E-11 2.56037507E-07 1.20407946E-01 1.18056900E-05 2.62066912E-01 5.70170000E-06 6.54920395E-02 2.29613000E-04 1.92528150E-02 6.80400000E-04 1.21465720E-03 1.04745000E-05 3.80333885E-06 3.59594702E-08 2.08616879E-09 2.71028410E-11 1.27343050E-10 2.20612000E-12 4.34556560E-12 2.41410130E-13 2.27827720E-13 1.54239000E-14 2.10862552E-14 1.28516000E-15 5.27244839E-15 6.55677000E-16 5.67300178E-16 8.29501000E-17 5.86401807E-17 7.58923000E-18 8.06911996E-18 1.06896600E-18 2.76077390E-19 3.83039000E-22 7.52407718E-43 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
14.000 0.000 1.21699923E+01 6.05346075E-01 7.10482109E+00 4.45982511E+00 1.61189088E-06 1.41756000E-11 2.71960957E-07 1.22159980E-01 1.58968700E-05 3.57918546E-01 7.56484000E-06 8.30097147E-02 4.02472000E-04 3.24469750E-02 1.25667000E-03 7.78307100E-03 6.92337000E-05 2.58829324E-04 4.54981000E-06 1.04141769E-05 2.09717156E-07 6.35305104E-08 1.96459000E-11 5.26097490E-11 4.72572400E-13 1.74654950E-12 1.77016000E-14 2.86326600E-14 1.54107000E-15 6.38022450E-15 7.72652000E-16 6.35903096E-16 8.98438000E-17 6.17118438E-17 7.86049000E-18 8.14163546E-18 1.05232100E-18 2.33868450E-19 1.77710000E-39 5.87964477E-38 8.99109000E-43 1.69060437E-45 6.11491000E-49 1.33987263E-47 0.00000000E+00 1.52271000E-54 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
14.200 0.000 1.23139995E+01 5.91322770E-01 7.18249107E+00 4.54018569E+00 1.96949120E-06 1.43817000E-11 2.62636382E-07 1.25139961E-01 1.50101500E-05 3.45635559E-01 7.34631000E-06 8.38109195E-02 3.06750000E-04 3.12186480E-02 1.16731000E-03 3.90531400E-03 4.28095000E-05 6.69558713E-05 2.04281380E-06 1.86212093E-06 4.48150628E-08 5.06420512E-09 3.17543000E-12 4.96933890E-12 2.33668888E-13 2.13269480E-13 1.55267000E-14 2.15182032E-14 1.37584000E-15 5.57861088E-15 6.82790000E-16 5.54572208E-16 7.84759000E-17 5.26078981E-17 6.73818000E-18 6.78770776E-18 8.66738000E-19 1.60350480E-19 8.68761000E-45 8.94854522E-43 2.14083000E-49 8.46107000E-52 0.00000000E+00 9.98445000E-55 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
14.400 0.000 1.24239996E+01 6.29333652E-01 7.25317107E+00 4.54149491E+00 1.64319111E-06 1.47281000E-11 2.71460671E-07 1.30176986E-01 1.64041500E-05 3.61040996E-01 1.05001000E-05 1.08046434E-01 6.31378000E-04 2.69022280E-02 9.01690000E-04 1.58544940E-03 1.33399000E-05 6.14069104E-06 1.66699058E-07 2.32445971E-08 3.08616482E-10 1.65003450E-10 2.61302000E-12 4.42547680E-12 2.35346073E-13 2.12242986E-13 1.78350000E-14 2.57236926E-14 1.68202000E-15 6.73018236E-15 8.13151000E-16 6.19502101E-16 8.55516000E-17 5.44941399E-17 6.94940000E-18 6.64780947E-18 8.24306000E-19 1.00629230E-19 1.85207000E-49 2.65890822E-43 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
14.600 0.000 1.22379979E+01 2.76460283E-01 7.34859105E+00 4.61294657E+00 1.94395514E-06 1.86070000E-11 2.72105379E-07 1.34125065E-01 4.36107000E-06 1.31828053E-01 1.94523000E-07 1.00092129E-02 7.59701000E-08 4.87289680E-04 1.25199000E-08 3.80174822E-06 4.46508000E-12 2.18049340E-10 1.36855000E-12 2.64142700E-11 7.18066700E-12 1.42440340E-10 2.28587000E-12 3.74166740E-12 1.58903278E-13 1.34711305E-13 1.19284000E-14 1.62680000E-14 1.12809000E-15 3.86067000E-15 4.54180200E-16 2.80861300E-16 3.61742900E-17 1.86136296E-17 2.37391000E-18 1.66324296E-18 1.28156200E-19 1.01363472E-23 2.12879000E-55 5.40138215E-49 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
14.800 0.000 1.23899961E+01 2.50448694E-01 7.43886104E+00 4.70068639E+00 2.09511070E-06 1.33222000E-11 1.99403640E-07 1.29924831E-01 3.55958000E-06 1.11725364E-01 1.65332000E-07 8.46211997E-03 2.32746000E-08 3.28381266E-04 5.41011000E-09 1.94913929E-06 3.18201000E-12 1.00690370E-10 1.42353100E-12 2.71401100E-11 7.36448000E-12 1.51755240E-10 2.33931000E-12 3.89736950E-12 1.60686620E-13 1.37161506E-13 1.22611000E-14 1.64943100E-14 1.13541000E-15 3.74764200E-15 4.32697700E-16 2.55311700E-16 3.20303700E-17 1.58110587E-17 2.00449000E-18 1.28975592E-18 1.17163000E-19 2.11121497E-34 0.00000000E+00 2.93122000E-53 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
15.000 0.000 1.33500055E+01 1.18618884E+00 7.43675105E+00 4.72706562E+00 9.91635011E-07 4.64390000E-12 2.57896468E-07 1.40345338E-01 3.11365000E-05 7.36167695E-01 2.05749000E-05 2.42233278E-01 2.08775000E-03 5.10634900E-02 1.34231000E-03 1.22730060E-02 6.92114000E-05 5.27171053E-04 4.52789500E-06 2.16971322E-05 2.27536769E-07 1.80906036E-07 3.88055000E-11 2.64484133E-10 3.52959900E-12 1.49140273E-11 3.81045000E-14 1.72918950E-13 9.91827000E-16 2.96298250E-15 3.07640100E-16 1.53062446E-16 1.72614900E-17 7.28006647E-18 8.79405000E-19 3.51830726E-19 7.10255000E-21 6.40855012E-30 6.69505000E-35 1.66602659E-33 1.09704000E-37 1.78371473E-40 1.21582000E-43 5.40682902E-42 0.00000000E+00 1.83993000E-49 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
15.200 0.000 1.34229957E+01 1.17510941E+00 7.46660105E+00 4.78128521E+00 7.93892721E-07 8.20915000E-12 3.82412667E-07 1.55767985E-01 3.28037900E-05 7.14812876E-01 2.14773000E-05 2.54872568E-01 2.36223000E-03 4.32995600E-02 1.07338000E-03 2.79482060E-03 2.30924000E-05 4.48790684E-05 1.27489670E-06 1.25521467E-06 2.64113991E-08 3.41308368E-09 2.05120000E-12 3.64982950E-12 8.82160990E-14 1.03713910E-13 9.77190000E-15 1.17706420E-14 7.96896000E-16 2.03726767E-15 2.04196700E-16 8.67285619E-17 9.04978000E-18 3.04465531E-18 3.28529000E-19 6.85034249E-23 6.26254000E-28 6.24605558E-38 8.97108000E-46 3.90978709E-44 3.73077000E-51 6.20254000E-53 0.00000000E+00 7.68034000E-56 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
15.400 0.000 1.36129920E+01 1.05171424E+00 7.68066102E+00 4.88061671E+00 1.49085430E-06 4.92368000E-12 2.58168912E-07 1.43144244E-01 2.71571500E-05 6.29369957E-01 2.00370000E-05 2.36595105E-01 2.09516000E-03 3.82509600E-02 8.90844000E-04 1.31142650E-03 5.68520000E-06 1.87902360E-06 3.12895947E-08 2.72903020E-09 4.22816380E-11 2.33132740E-10 1.89864000E-12 3.56090510E-12 1.21782477E-13 1.17047897E-13 1.15561000E-14 1.47037581E-14 9.62347000E-16 2.79107603E-15 2.89106300E-16 1.36893240E-16 1.49910000E-17 6.12304173E-18 7.39473000E-19 2.51000704E-19 5.05068000E-27 9.72879975E-40 7.09597000E-56 2.24400000E-54 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
15.600 0.000 1.34509954E+01 8.70337445E-01 7.74541100E+00 4.83524698E+00 1.67602367E-06 4.94839000E-12 2.39768742E-07 1.49129289E-01 1.96560600E-05 5.16680014E-01 1.38980000E-05 1.74961590E-01 1.64060000E-03 2.64944700E-02 5.69401000E-04 8.24375600E-04 1.82415000E-06 4.10656836E-07 3.77995710E-10 5.87645200E-11 1.30012200E-11 2.22812980E-10 1.33180000E-12 2.69992320E-12 7.04007970E-14 8.68244084E-14 8.93118000E-15 1.03370908E-14 6.94947000E-16 1.61586200E-15 1.52689700E-16 5.93509400E-17 5.80569200E-18 1.67246397E-18 1.56828000E-19 3.12061391E-23 1.69994000E-28 1.21004765E-41 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
15.800 0.000 1.32199964E+01 3.88987692E-01 7.85910099E+00 4.97190769E+00 1.78485231E-06 4.89242000E-12 1.31480352E-07 1.46558895E-01 5.49217000E-06 2.08629394E-01 2.06737000E-06 2.87131432E-02 2.19642000E-04 4.59598990E-03 1.06679000E-04 1.53977040E-04 3.83984000E-07 1.11573197E-07 1.36525267E-10 4.09724800E-11 9.05755900E-12 2.01935420E-10 1.04337000E-12 2.20837320E-12 5.08344820E-14 6.54612562E-14 6.62388000E-15 7.21822016E-15 4.94805000E-16 1.00445220E-15 8.99539000E-17 3.22129960E-17 2.93699500E-18 7.29239523E-19 2.49066000E-22 2.73467616E-25 8.80981000E-31 1.77797659E-43 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
16.000 0.000 1.31220009E+01 1.90401989E-01 7.91975098E+00 5.01184789E+00 2.39853214E-06 7.60543000E-13 6.52014490E-08 1.19240124E-01 2.01880600E-06 6.83839332E-02 7.56101000E-08 2.74339894E-03 8.81816000E-10 2.99411201E-05 3.27258000E-11 3.22335955E-08 3.05716000E-12 3.18633720E-11 1.12999500E-12 3.33587900E-11 8.94254700E-12 1.88166529E-10 8.31096000E-13 2.53893180E-12 3.78593730E-14 7.49296159E-14 5.03736000E-15 5.03600473E-15 3.36041000E-16 4.62333973E-16 3.66508700E-17 1.17573121E-17 8.46980000E-19 1.08186381E-19 3.81001000E-25 8.08905365E-28 4.07874000E-33 9.26038310E-44 0.00000000E+00 7.01249000E-56 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
16.200 0.000 1.31780036E+01 5.91840864E-02 7.97538098E+00 5.14343850E+00 2.53902197E-06 1.48418000E-13 3.13463940E-08 5.37229475E-02 1.02118880E-06 5.30774564E-03 6.74931000E-09 1.47907760E-04 7.75751000E-11 1.88579422E-06 8.25466000E-13 9.75204990E-10 2.96635000E-12 3.22567290E-11 1.00804000E-12 3.12866400E-11 8.27340800E-12 1.94209305E-10 6.21861000E-13 1.96205580E-12 2.36670220E-14 5.06489044E-14 3.12094000E-15 2.79076401E-15 1.78552000E-16 2.17989090E-16 1.63960000E-17 4.98802001E-18 2.87193100E-19 6.91842387E-22 1.17368000E-26 2.36222453E-29 5.28253000E-35 1.63870235E-45 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
16.400 0.000 1.32399962E+01 5.09564277E-02 8.08305098E+00 5.10598876E+00 2.46721244E-06 9.66392000E-14 2.93248926E-08 4.70399850E-02 9.58341300E-07 3.84558810E-03 3.99588000E-09 6.66468089E-05 5.47997000E-11 7.48275400E-07 5.99799000E-13 3.02568640E-10 2.91897000E-12 3.00112310E-11 9.21649000E-13 3.20444300E-11 8.35761800E-12 1.91123278E-10 5.13135000E-13 1.69826780E-12 1.92359960E-14 4.58296645E-14 2.21357000E-15 1.85798801E-15 1.07581000E-16 1.12272830E-16 8.14061000E-18 2.31771760E-18 7.87231900E-20 2.55096345E-22 5.77032000E-27 1.30857101E-29 1.66736000E-35 6.68663519E-45 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
16.600 0.000 1.33620038E+01 1.55315199E-01 8.10533097E+00 5.10135766E+00 1.80290438E-06 3.43047000E-13 4.48468700E-08 1.06774806E-01 1.69115100E-06 4.71828657E-02 5.13125000E-08 1.34354826E-03 2.70659000E-10 1.03829556E-05 5.64108000E-12 5.33429876E-09 3.41740000E-12 3.00671700E-11 9.52294000E-13 3.65855200E-11 9.82323900E-12 2.02043540E-10 6.46581000E-13 2.07173300E-12 2.55075580E-14 5.78476154E-14 2.17945000E-15 1.73923401E-15 9.07264000E-17 8.80631402E-17 6.46419000E-18 1.69365871E-18 5.39387500E-20 1.50581543E-22 3.39858000E-27 7.45827088E-30 7.24448000E-36 1.13981435E-44 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
16.800 0.000 1.36170036E+01 5.53531719E-02 8.11726097E+00 5.44438946E+00 1.96438319E-06 6.50140000E-14 3.85859023E-08 5.13199254E-02 9.51991000E-07 3.99443359E-03 2.46866000E-09 3.54710177E-05 4.89857000E-11 3.83905655E-07 5.77747000E-13 1.60816000E-10 3.66537000E-12 3.79768370E-11 1.01356400E-12 3.60607800E-11 8.98449000E-12 2.27623361E-10 4.85868000E-13 1.30755790E-12 1.53321740E-14 3.12907157E-14 1.10007000E-15 8.48497012E-16 3.79604000E-17 3.53753100E-17 2.39093000E-18 5.57993779E-19 7.24608450E-21 1.46097070E-24 2.36367000E-29 4.33429844E-32 1.96181000E-38 8.69908421E-47 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
17.000 0.000 1.35909978E+01 4.66473341E-02 8.31428095E+00 5.23006948E+00 3.20336396E-06 4.78445000E-14 2.73247650E-08 4.37046107E-02 8.84143900E-07 2.93124860E-03 1.31424000E-09 7.32680890E-06 3.10332000E-11 3.15645162E-08 2.26418000E-13 1.92954300E-11 3.20022000E-12 3.09336480E-11 8.91705000E-13 3.46144600E-11 8.53417100E-12 2.07235379E-10 4.89399000E-13 1.09783750E-12 1.60182780E-14 2.89351053E-14 7.70405000E-16 5.61712212E-16 2.22191000E-17 1.97722790E-17 1.42491300E-18 2.85252756E-19 2.43044340E-21 4.72923993E-25 1.20077000E-29 1.66631798E-32 1.51754001E-39 1.07633108E-46 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 
